#Gene_A	Gene_B
853986	854091
850696	854999
850630	851212
852053	852547
851933	854028
855798	856155
852037	855224
853467	854840
850320	851466
855577	855605
854777	854819
852610	856488
851342	855130
852283	856320
850825	850825
851394	855751
851810	853371
853561	855350
850304	854441
852376	855512
855871	856155
855217	856742
850764	854657
854657	854980
852696	854082
850447	851904
852987	854317
850747	856607
852380	853266
852141	854541
851873	853434
851887	856700
853757	854658
855470	856279
850521	853892
855090	856425
853177	855906
850401	856514
855466	855857
854253	854253
850647	854897
853855	855591
853870	854697
852457	856557
850505	852504
852697	855691
852457	856607
851879	852980
852951	854949
850320	851164
855335	855884
7316	850747
854162	856351
852675	855512
852853	852995
855403	855998
850611	856218
853733	855783
851204	856895
856140	856535
851259	856630
850647	853285
852555	853167
852265	852798
855466	856889
854997	856856
854469	856449
852775	854903
855201	855898
850647	852481
852754	854673
852816	855122
850324	855466
851002	853338
851394	855174
852088	854694
853148	853452
854470	855312
853743	855232
854043	855962
855857	856027
851024	856564
851996	855836
851957	856577
853519	856100
852100	853986
853133	854747
1466445	852766
850799	855470
851432	851450
856012	856155
850872	851771
850300	853279
854353	855136
854740	855052
853508	856670
853877	853877
850298	851045
855466	855543
853857	9164965
851484	851484
852248	856155
851731	853275
851969	853956
853367	855104
854026	855269
853252	855509
855150	855170
853100	853974
852294	854480
853937	856014
850868	853077
852767	855512
851394	853445
852455	853202
855245	856891
852916	853510
852801	853576
852772	856892
851785	853503
852451	852888
851747	855512
853807	854260
853534	854533
856593	856846
852547	853954
851577	855099
4103	851166
850785	856593
852452	854373
851482	853445
852680	856412
851100	851415
853167	853870
851136	854399
852547	856334
851212	855200
850996	853986
852372	856607
854542	855505
854399	855876
852457	855561
851309	851817
851548	856429
851916	853523
853503	855990
850790	856470
856507	856507
850822	856201
852021	852058
851424	851431
851333	852547
852385	854063
852728	856320
853017	856315
853202	854095
854076	854353
853365	855845
851394	853250
851259	855099
853167	854301
853529	855256
853318	854845
852193	854084
851342	853315
852364	855875
851677	852740
850868	851988
852755	853777
852695	853914
852248	855620
850597	851847
850498	853133
853371	854085
850620	851723
851482	854258
853133	854920
7316	850643
854999	856290
853318	856615
852037	856891
851834	854349
854373	854664
855025	855288
854116	856305
853186	856854
851030	852523
855224	856677
853071	856815
853992	855704
850401	856481
854543	855357
850585	854780
851579	855219
850554	850877
852862	854252
852068	852845
850824	855256
855269	9164931
853174	856918
852680	855224
7316	851212
852099	855104
850314	853539
854926	856096
852307	856076
851369	854543
851548	853967
852755	856693
851824	856475
852146	856478
854434	855838
852697	855503
853573	855512
855897	856866
853555	853851
851774	856087
851266	853747
856155	856447
850395	853746
854827	856489
852746	855701
852248	855402
850998	852974
7316	851369
852360	854997
850879	852665
851273	856865
852348	852660
850951	851030
851394	851805
851088	851394
851415	852451
851482	852170
850317	854418
852286	856502
852697	856467
852127	852304
852755	855142
852193	852755
853191	853260
855884	855977
4223	856070
853610	855669
853886	854760
853359	853929
850298	852697
851250	855597
852704	855897
851887	853288
851470	854868
851394	851513
851243	851482
851712	852248
855276	855881
850636	856931
856146	856743
853540	855705
851494	855135
851369	853155
856607	856918
855503	855512
855563	855563
851934	852977
853098	854322
854327	854662
855565	856311
850682	856352
854539	855631
851399	852116
853785	854763
850360	852697
855535	855977
851740	853133
852248	856217
851632	852549
851061	851884
853545	856409
851746	853718
850320	852039
854669	854732
850636	854162
851419	852402
852911	854162
850498	851782
852755	853776
852419	855469
851212	855775
854657	854794
851394	851959
851024	853783
856351	856677
852977	853621
851369	854343
850636	854192
851394	851944
850806	855499
853311	856275
851962	856696
852081	852081
851813	854931
852697	854204
851482	855426
851482	851694
852439	854984
855836	855836
854334	855549
853300	856924
851269	852122
850529	852127
851482	856553
851924	855535
852364	856801
850580	851677
855174	855841
850562	855224
851212	855863
853071	853982
853705	856130
850440	853811
852802	854487
851212	852283
850314	850436
851906	853174
854497	856751
851823	854130
855898	856154
853241	856537
852295	853967
855783	856933
853191	855543
852814	853347
851369	855807
852560	9164884
854866	856203
853313	855795
854329	856243
852206	856275
851399	855224
853376	854204
855217	855821
852276	855545
855150	856461
852555	855139
852702	856290
851240	851399
850320	853248
853576	853928
854385	854519
850594	853936
851159	853479
854948	856351
851482	853347
851315	852248
853632	855355
855224	855466
850747	853313
852606	855705
84675	856607
852787	853100
850718	854539
851212	853039
855836	856076
851266	853355
850298	853860
853967	855118
852127	855662
855836	856544
852755	854669
854480	856091
856076	856589
852697	853174
851150	856870
850908	851167
851860	855466
851902	852755
1466511	856751
851988	853845
850807	855158
850647	851755
852248	854687
851754	856320
851846	852854
853985	856360
850636	854662
854883	855104
853537	855150
851313	853498
853301	854385
851503	855743
852755	856395
852495	852990
851030	851646
856155	856763
850400	852593
852800	855754
854018	855143
852230	856870
853397	856912
850328	852122
850552	856376
856035	856035
851424	853986
850440	853097
851394	853017
855495	855631
852870	853863
851712	852457
852427	855950
854957	856221
851501	856536
852567	854552
850329	850329
851482	855892
615087	852453
851212	852899
851754	855587
854446	854446
853805	854265
852755	852986
856076	856562
855118	856603
856732	856919
852230	856311
852001	855005
851212	852221
855700	856023
851462	852403
852873	855362
851744	852925
851813	854284
851659	856821
851943	854324
853976	856129
851996	855545
855104	856303
851212	852435
852242	856899
852212	854066
855512	856229
850513	851212
851336	853192
851213	852457
851887	854938
850998	853843
855976	856227
852610	854150
854657	855987
854263	854450
855962	856052
851441	853016
850370	852963
851125	855408
851226	852324
852911	853537
851957	856290
853458	856476
853078	855916
850598	851266
852547	856367
853640	856155
5987	852255
851817	856615
851752	853167
852110	854382
850636	854691
850320	853920
850956	856715
851535	854737
851246	852112
7316	852873
850744	851415
57096	856734
855787	856015
850320	852626
853325	90993
850647	855781
852640	855269
851160	855754
83878	856307
855875	856351
850440	853335
852991	854874
851259	856390
852248	853638
7316	850360
852755	856008
851924	856864
851394	856663
852697	855541
850320	851507
851174	852190
850949	851418
851623	852248
851383	855700
10197	852564
855224	856579
852547	856000
850298	854847
851580	855836
850636	856275
852068	855972
852773	853181
852248	855095
852421	852744
851811	852284
850454	855795
856021	856862
850807	853133
850593	851817
850298	856719
850370	850549
853845	856862
854736	856076
851676	855748
851273	854036
852127	852742
852026	852402
852750	852996
853428	855138
852547	852938
56159	853409
854791	856899
851259	854795
852870	856754
854382	856449
850435	856485
851212	855597
852313	854032
855116	855116
851222	852977
851452	853485
853216	855284
850577	851513
852468	852468
4830	850998
851271	856537
852731	855512
853275	853783
852408	852755
854543	855782
855782	856119
855822	855929
851458	856893
855859	856237
854572	856155
852593	853581
852688	854695
854984	856267
851482	853682
854778	856314
856822	856895
851482	856062
851369	851487
852497	852665
852755	855888
855874	856018
853675	856402
852755	855364
851475	855787
851557	851967
850782	853216
853204	856275
851369	852330
851259	853045
854818	856925
850704	851771
851817	852177
851212	855175
852378	854179
854229	854381
852697	855439
852853	855547
851412	852685
852549	856228
850753	854345
852248	856356
850436	853336
855466	855772
850300	853149
851159	853603
851990	856087
851111	852235
851415	854778
852592	855268
850897	851737
851870	852697
855224	855599
851048	853970
854381	856723
853274	855841
851431	851964
853785	856537
852248	852897
852042	852896
852068	855025
850647	853342
855570	855834
851532	855224
851748	853144
853780	854381
856570	856862
854258	856850
852697	853304
851082	853798
855341	856482
851916	853817
852497	854354
853261	856580
851410	856649
851804	853539
855911	856195
852755	854475
852755	853880
855949	856856
850782	853330
852951	853467
850300	853085
851115	851222
850540	854680
856087	856165
854895	856537
854392	854827
851408	854433
853334	853783
427887	856323
851771	854303
850349	851394
851768	856320
854929	856718
852805	855640
855104	855599
855143	855408
852670	852785
850647	851937
850998	851032
850973	851332
852276	856085
852755	854454
850320	855173
850440	852804
7188	852564
853503	853631
850521	854773
855790	855790
853997	856351
851394	852924
855745	856862
856401	856870
851415	855263
851997	852547
851030	854594
851817	853106
7316	854673
6905	854889
851810	854542
850419	850598
853527	853767
853539	855409
853031	855099
854725	855964
852457	853966
852068	853266
853149	856076
850400	850705
852296	852870
854204	854999
856382	856792
853201	853988
854714	856355
852766	855217
852995	856352
852666	853891
850941	850973
851824	856103
852547	853724
855068	855962
853470	90993
850973	852230
850652	852295
851126	852457
850504	851051
855524	855764
852697	854339
850647	855022
851491	856305
852214	852255
855302	855892
852003	856249
850941	855012
853933	853985
851250	855320
853051	854382
852547	855877
852105	853335
854793	855977
852092	853785
852053	852088
850511	852457
851142	853909
853877	854680
855705	856059
853956	856908
851214	852295
850320	852080
852325	855287
853478	853675
853540	854372
852620	854373
855426	856920
852522	853743
851507	855466
852493	855092
852436	855836
851905	855701
850580	852361
851339	853168
850370	854827
852135	856428
855436	855469
850647	851887
7316	856311
850441	852697
850456	854373
854231	856475
851943	852758
851212	855975
851212	854780
852943	856781
851786	855775
851408	854206
855524	855748
853133	854227
853713	856862
851055	852506
853537	855998
850530	852419
855142	856135
851935	853283
851152	856912
850647	853335
854271	854271
852547	856895
854764	856076
851415	983
853934	855613
852083	852248
850551	855903
850554	850620
851829	855104
853188	856012
852283	855132
854776	854933
852258	855459
851394	856005
851482	855118
853353	856609
852407	852815
853522	853717
850647	851694
853174	855828
853335	855543
850440	856799
856732	856732
851152	851906
851964	856801
854984	856895
850568	854220
853078	856246
55165	856268
851399	851680
853434	856448
853434	855013
854860	855104
852344	852983
855649	855894
852139	855263
855466	856598
850594	855408
850868	852307
850682	852646
854824	855708
850806	852547
851482	856660
851394	856909
854376	855836
852116	856418
851162	854780
851536	855512
854487	856429
853051	854937
850838	856600
850549	854519
851394	852387
854586	855567
851035	855957
852700	855607
856574	856801
854789	855524
850949	851085
853133	854922
852754	855110
850647	855544
851727	856900
851751	854680
855974	856183
851765	851928
856233	856278
853567	855836
853335	856228
851623	856742
852248	853825
852755	853266
851813	854363
854082	855512
855998	856126
854415	855750
850953	855466
851746	856908
853520	854162
852324	854181
854691	855934
854931	855418
851064	851394
853423	853890
856351	856671
855789	855841
851747	856537
855143	855143
851733	854284
851030	856412
852709	853785
852294	852844
850594	856853
851843	852724
851380	853503
850550	852697
852697	853930
850585	852986
854284	856638
853332	856384
852127	855890
851592	856076
852672	856475
853859	854658
851493	856758
853267	856886
852697	856596
850554	852665
850554	856709
850966	856461
854713	856355
850554	852728
853153	854085
855802	856904
852322	855794
851595	855466
851482	851775
850298	855469
851803	852433
855104	855186
852073	854740
850647	854363
852547	853617
852319	854946
850420	852344
851389	852127
850898	852235
851394	852952
852248	853282
855143	856895
850647	855029
850853	853537
853653	856895
851996	855638
851695	854379
850636	851752
855512	856035
854108	856900
853540	854992
576779	853242
852319	854780
856563	856563
853653	856155
851394	856303
851394	851440
851877	856231
852119	856155
851445	853082
854144	855898
851394	854165
851109	851560
850941	853884
851196	852457
854328	854373
852872	855003
850298	850636
851394	856327
852013	852122
851415	854204
851148	851250
852562	852697
1938	853593
854781	856147
852277	855049
850825	854781
852549	855500
855269	855269
855470	9164971
851024	853881
852549	855613
855423	856482
851369	855269
852635	854373
852030	852697
850320	854216
852755	856733
852555	853262
850803	853365
855739	856482
853717	855183
854741	856895
853082	853884
854827	856758
850544	855512
850401	853811
850440	852856
853020	856155
852883	853133
850385	851175
850585	852451
851212	855320
853688	855012
852184	852860
851811	853161
851457	852144
852666	853817
851988	853489
852049	852094
851988	853271
852042	854020
852778	856751
850554	853705
852373	855217
854776	855312
855104	856794
851243	854940
850347	853967
851408	852239
850554	854886
852443	855512
851495	855335
853788	856895
851482	854053
854778	855036
851212	856564
851799	852364
854327	854443
853389	856624
853817	855013
856886	856886
851400	856844
852322	855089
851212	853641
850941	853675
851396	851740
851394	855843
852493	855584
855104	856637
851716	852547
851931	853800
850320	855034
851394	853064
851547	856602
851369	856085
855289	856853
850803	854939
851678	855890
853191	856521
850485	855532
850456	850497
850554	851068
851210	854450
850796	856449
851574	852415
856155	9164962
851212	852699
850298	855930
852373	854078
854658	854773
851532	855080
851030	853250
851394	855858
851329	854450
851294	852406
853267	854373
850647	854889
853473	855705
850713	851406
852740	854664
855769	856895
851700	852884
852853	853956
853080	855104
851935	852881
850607	855144
856321	856567
851212	853741
852586	853861
851394	856746
850873	852766
853335	855972
850298	854117
852122	854487
854827	855386
853777	856320
850872	853089
851988	855787
850434	853382
850543	854142
852068	853527
851212	855330
852879	853698
851018	851212
853106	856779
851366	852248
855466	855965
851394	854295
854776	855994
853610	854940
853934	855158
850370	854778
850549	853860
851212	851533
852257	856155
854675	856291
852870	856255
850636	854827
855903	856063
852023	853308
850647	856044
852547	854683
853871	855399
850585	851892
850320	854082
852284	855535
851482	854295
852139	852697
854353	854916
851212	852064
856147	856147
852755	852786
851313	856267
850463	856482
850982	852351
852474	854938
855276	855554
850568	852825
853892	854773
851727	854773
852341	853815
850529	851212
853585	855705
850520	856499
851212	855996
851318	851741
852755	852848
851306	852457
850399	854086
855466	856060
851212	852614
851934	852697
852088	853738
850878	852097
853456	854882
852090	856229
850320	852945
852399	855512
852203	852747
854309	855962
852305	855716
851369	853641
851817	853507
852697	856197
851949	856862
851488	851926
852177	853259
851085	853528
851399	853503
851185	852547
852021	854525
855700	856091
850504	850534
854725	856738
852755	856132
854235	855144
852235	854749
852486	856076
854541	854836
850758	856862
855953	856365
851814	856626
852697	853523
852128	853743
856343	856748
851708	851708
852755	856851
851132	851132
852852	854796
853458	855836
852872	855998
850639	856892
853817	856906
852261	852547
851018	852892
852755	856800
853371	856320
851851	852295
852410	854028
851369	856912
851394	853692
854868	854977
850740	851125
853522	853804
850631	851282
850823	856557
850893	856895
10291	851531
851086	853361
854373	855489
850298	856889
851810	855356
852576	853667
854158	854776
852547	855958
852476	854036
852276	855946
851087	852407
851563	853275
850647	852260
854371	854713
851690	855512
853700	855514
851751	854168
851399	855600
851996	855158
850510	856418
853587	854780
850397	853857
853957	854868
7316	854670
852685	854931
851482	853036
850647	855785
851394	851680
850406	856852
854418	855077
852873	853357
851560	855210
852755	855930
850562	853712
850422	850549
854263	856186
854150	854937
850909	852697
851435	851885
853371	854301
851212	855731
850803	852440
851193	856803
853503	856899
853325	855164
851196	855269
855003	856398
852014	852967
850900	851754
854441	855006
852703	852703
852755	854657
851977	852373
850579	852755
852263	856459
855836	856480
853390	856358
851441	852778
856009	856674
852241	853839
851844	853275
853553	854179
852621	854332
853886	854733
851212	851720
854659	854659
853860	855664
854485	855575
7316	853106
856052	856899
855224	856351
856155	9164964
853809	855224
853397	856012
851240	853410
851933	853133
856087	856600
856183	856297
850977	852628
851261	853896
854042	855801
853422	853422
852958	853365
852405	853433
853955	855224
855012	855836
852247	856302
853364	855665
853039	856741
851394	854988
853318	854036
851212	852189
852264	852755
852547	854343
852039	855177
851550	856543
850753	856514
854257	856925
852059	852766
850803	854916
854303	855705
854373	856913
851427	855466
851394	854199
851877	855970
853688	853946
850647	853175
850613	853712
850320	854918
850768	850907
850320	854011
853335	855224
850872	853937
856233	856524
853295	856076
851030	853089
850298	854679
851092	852822
853886	854231
853886	854605
850877	853757
851749	856155
855048	855522
444874	855739
856004	856537
851210	851226
854881	855068
851482	851832
851362	855149
854380	855972
850633	853957
850647	9164887
853632	855827
852248	852283
852319	853688
851544	854373
850947	852770
852755	855492
850585	856563
851324	851533
850905	853675
853537	855720
851212	852387
850642	854541
852697	855843
851548	855903
854825	855512
851126	856155
853830	856870
853262	853365
852203	852547
852673	856305
854168	855466
851394	854076
853606	856095
852127	856159
850307	856351
852415	853922
851205	853978
852108	852341
854658	856275
851226	851659
853249	855155
851992	852127
853361	855048
851548	855925
851948	854883
851342	855403
851834	852423
83878	852973
851924	854881
853744	856254
852666	856508
852415	856059
851212	855385
850375	852457
851677	852112
853863	855255
853114	853688
850803	852955
855569	856715
853300	855970
851212	856750
851359	855979
851335	854391
851049	852549
851446	853653
851363	856613
851206	856103
852295	854822
850774	853161
851259	854991
851207	851246
851530	853397
851467	856225
850803	854249
855423	856698
853275	853275
852185	855599
852028	852547
854735	856742
850676	854938
855190	856094
851576	856130
852779	855730
850872	856626
851889	854240
850861	855104
851212	854095
853733	855143
853249	856319
854773	856889
850549	854165
852606	855217
852497	856906
855276	855288
852921	853886
850919	851369
852486	853030
852416	854379
855362	856355
854598	855675
851963	852697
851482	852845
850502	853679
850506	852766
850808	851984
853961	854940
852119	856657
852594	852697
853783	854515
852322	856170
851955	856607
852402	854068
856063	856604
852386	853161
850298	852987
855269	855730
853009	855846
851212	852226
851509	855891
851700	856914
853275	856728
852755	856926
851723	856499
854330	856437
855013	855547
854257	855054
855964	856023
855470	9164987
5142379	852235
853498	854229
852373	856226
851197	853017
852688	855772
851827	854749
852050	852294
852313	854940
850551	851994
853438	854941
856529	856607
852119	855700
851933	852319
852127	853841
853743	853811
854781	856400
853758	856787
851910	854245
851259	853155
853478	853612
855466	856203
851771	856607
851030	855138
852248	853277
850647	854432
55651	855599
850926	856515
854557	855841
850647	853853
852876	854020
852755	853896
850843	851518
853796	855066
854874	854874
851688	854423
855827	856665
852719	852955
854435	854829
851721	853395
854622	854627
853202	855836
853165	853365
850688	852423
852465	854832
853855	855664
852371	856746
853071	854544
851394	856824
854221	856076
851314	854263
852522	855952
851880	855466
850734	854662
1466460	855104
851369	854382
852248	852750
851068	856320
853767	856412
850647	855560
851482	854433
853318	855291
852990	854519
856382	856850
850799	855259
850803	855611
850822	856236
851369	852680
856455	856831
851727	853537
852573	853896
850333	855863
852127	853864
7316	852565
851877	853596
852373	856484
852439	854939
1466478	851394
850803	856665
851884	854062
851394	851664
850839	852344
853817	855377
850530	855466
850754	856821
851383	856846
852755	856088
850647	851932
851076	853503
850522	851000
853936	856918
850983	852122
851320	853106
850298	854213
852546	856049
850647	853165
853986	854519
851318	852486
853133	855218
850840	853365
851212	856382
850559	856159
855664	856575
851030	855960
850633	855386
854149	855836
852068	853418
855705	856649
853758	855897
853071	855603
853433	856476
854192	856307
853902	856376
852489	855836
853479	856126
852068	852652
855929	856087
851916	852404
851948	852755
853728	853882
855929	856668
851336	851771
850863	853418
853072	855770
850554	854433
852982	855158
855459	856130
851369	854056
853653	853811
852755	855225
851632	852697
852664	855386
854382	854406
852755	855897
853757	855700
850443	856226
850938	853212
851115	854235
852606	856862
851317	853683
852254	853433
851369	852879
852814	854017
851052	856797
851266	851568
853587	855705
852122	854775
852424	853782
852457	855656
853348	90993
851775	856912
853809	856422
855819	855988
851205	854525
852018	854156
852454	852535
851692	855512
856247	856387
850397	851388
852479	856320
851212	854030
855429	856680
852495	856607
852283	853544
851217	854745
850647	855869
850767	853890
851114	853365
850616	855512
853509	855952
854745	856539
852410	855920
854258	856156
850375	851319
853445	856815
855602	856395
852007	852549
852088	855130
852493	855094
850930	853728
854029	854673
853186	856919
850714	852755
853304	853304
851212	855188
851100	856019
852001	856891
851394	854843
850554	850959
852455	856351
850769	850769
852305	855282
851607	852344
850359	852816
852996	854345
853011	855605
851205	856537
147872	854914
855705	856600
850298	852972
851706	852778
853544	855418
851150	852876
852114	855830
854306	856387
853049	854954
851097	851841
222389	850444
851212	852815
851318	852357
850633	854433
852774	854181
851212	855555
855104	856796
855409	855660
852673	853817
850720	855701
854664	855509
853160	855934
851193	856195
850401	854243
852282	855224
851964	852371
853312	853715
851482	852852
854465	855505
856063	856351
853201	856029
853275	853965
851259	856063
854809	856511
851399	854055
853011	853817
852788	855512
851831	852724
854503	856011
852541	855512
852755	856015
851495	856831
851768	853817
855836	856226
147872	851173
850601	854915
850594	852322
851611	853578
852398	856144
852755	855675
851653	856860
854978	855754
850607	855892
851425	856482
850636	855836
850440	856117
851212	856491
850513	854688
851394	853385
850803	853011
850538	851481
852295	855408
854415	855512
852749	855253
853355	853537
850620	853036
852440	853610
850298	853333
852399	855532
850949	854327
855160	855512
856303	9525
850440	854992
855224	856106
851369	856320
851755	856776
850755	854139
854883	855039
851274	854971
852248	855743
855357	856607
851394	855288
850643	855957
852457	854354
852049	854156
850561	852990
852865	855514
853197	855466
852666	853589
851259	851981
855866	856607
855319	856688
852546	853815
851407	852319
851430	856840
852068	853397
850594	851452
850950	852349
851545	856089
854284	856846
854839	854839
850877	855245
855048	856887
853135	855469
852697	855474
850597	852697
851091	856831
850561	851771
851647	851798
851311	854018
851314	856545
852592	855515
850894	855269
850919	852068
23204	856734
852688	854595
850400	856029
852294	854204
851561	855063
852200	852675
851206	854713
853311	853573
850320	854854
851907	852757
855012	856103
855364	856862
852018	853433
854315	856852
851394	855651
854487	855158
851597	852755
852451	855974
852837	855885
855889	9276
852233	855950
851164	851394
852870	856243
853522	856417
851676	855787
850568	852667
852870	853522
850647	855403
851069	855841
852805	854755
850522	853728
854024	856536
852795	855104
850443	853719
852980	855238
852080	852697
851657	852028
852250	855787
851518	853030
852547	854225
852077	852222
853029	856815
851879	855701
852697	855680
851226	851678
856103	856275
855277	855682
854458	856384
851887	854258
852882	854181
855335	855881
852348	854867
851495	853369
854937	854937
852547	854659
850620	850719
852351	852351
853788	855158
852925	856659
854418	855408
853525	855962
853920	855507
850298	856228
855536	856155
852565	853503
852068	855221
851394	854216
852383	855102
852549	856462
852107	856723
852755	853602
851394	852964
851887	856052
856024	9164981
851243	851394
850450	854064
850647	853716
850633	853311
850767	853082
851212	852169
850589	853371
852248	855416
850907	855859
853438	853909
852886	853986
854408	854653
850636	852330
850532	855450
853546	856751
850532	855404
851394	856016
852074	852870
852248	854968
852697	853553
850506	852059
850328	855979
852457	855407
853539	856507
853195	855332
851676	855700
854450	856352
855136	856422
852950	855230
852403	853710
852160	855466
851404	854382
851313	851394
851585	852695
851928	855119
854573	854573
856665	856854
851394	853259
853319	856891
851548	855884
854791	856870
852697	854211
852949	855680
852229	856155
852436	9817
856220	856691
851170	856604
852322	852598
851212	854743
850554	854551
852402	856044
852991	853601
854235	854284
852088	854183
851521	851575
854245	854937
852418	854373
852248	855802
851048	852049
850455	854791
856089	856668
850872	855535
853275	853769
850450	855897
855449	855561
852295	854734
850298	855677
851030	852680
851126	856076
851878	856194
851212	856129
855355	855355
851815	855616
852379	853836
5152	850998
850551	853537
852329	852476
853593	856076
852406	853644
851823	854740
851575	855789
853868	856155
852547	852738
853503	854584
850980	855067
851030	853555
850803	855967
851771	855861
854417	854538
853167	856194
850880	854086
852821	853967
851752	854797
856815	856908
854339	855568
851259	854040
850687	852547
851737	852348
853498	856868
853538	856011
851369	856475
850796	852854
851212	856850
854162	855958
850623	851503
853318	855466
853957	853970
853855	855269
853442	853895
856848	856861
851984	851984
852416	854960
4830	852564
852697	856564
850334	855171
850496	851627
854780	855368
851589	853133
853568	855224
854948	855408
851988	853361
850580	853405
852931	856891
854557	856895
852373	854068
853354	856412
854697	855844
853937	856095
852191	854257
850803	856817
853175	856545
851533	855141
853050	853503
850440	851389
851394	855177
852755	852991
853158	856567
1856	856058
852068	855881
851014	851680
853419	856537
855512	856576
854324	856537
855892	855892
850647	855047
853068	853817
850497	852547
852779	854229
853862	855224
854802	856155
851394	854957
853815	856494
855512	856155
853598	856075
850509	855104
850429	853566
851251	851255
856024	9164985
853197	853855
852778	856842
855539	856126
853537	855357
855273	856155
851212	855882
854669	855972
851175	853675
852457	856087
853183	853183
850898	852522
851810	855571
854202	854257
853507	855568
850320	852720
853300	856917
852558	852688
850625	852767
851394	855078
852295	855360
851056	851547
854669	856746
851418	856351
855701	9164985
854893	856027
851369	851708
851114	851548
850633	855450
853252	856361
852755	855920
851437	853503
853311	855470
852858	854373
854227	855053
854382	855429
853210	855836
856425	856484
853928	854889
855675	855752
851895	852088
852755	855765
852931	854084
853807	854373
853335	855841
851271	854537
850599	856537
850840	854945
7316	855291
850754	854229
854983	855039
852127	854780
850298	855972
851030	852371
854450	854495
852779	855512
853522	853769
852223	856087
7316	852467
851055	851406
852567	852755
854372	856147
850389	856351
855352	856476
852383	855426
850695	851208
850649	851548
851450	854714
853335	854247
852702	855512
850585	851457
850470	856637
851412	852762
850631	856279
852248	853433
852675	852830
851212	851550
851771	855224
851782	855640
854373	855440
851064	851891
850298	850346
852740	855436
853186	854204
852990	854543
853053	853970
852248	852470
852755	854118
853540	853653
856267	856868
851394	852168
854945	855524
853888	856351
852547	856861
850384	853192
850647	853701
851575	852779
855974	856455
853133	856892
851212	855444
850803	856804
850647	854299
854119	854328
851819	856597
855466	855707
850370	855836
855934	856844
851771	853020
853544	854093
853537	856415
851609	856049
854622	856475
851531	851590
854222	855248
852854	856449
851019	856134
852697	856785
850633	853148
850325	852079
851799	855701
852021	852026
851061	854222
851221	851771
851426	853385
851591	853423
851394	856125
850877	852248
852865	856899
851162	852972
856668	856702
852697	853150
851809	852755
7316	853758
855230	856031
851112	855983
850636	853886
851817	852191
853455	854252
851925	855700
850623	856320
851834	853769
855224	855841
853503	854495
851210	855650
3621	855700
852003	854192
851737	855583
852203	853836
852887	856140
850598	856453
853118	853670
855477	856422
855911	9164898
853772	855975
852122	856499
851493	855995
852206	856846
852547	854577
851126	856351
851259	856604
854912	856399
853192	853557
851903	852719
850647	853169
854138	854162
851448	854433
850506	852984
853677	855897
851501	852245
850534	851671
851212	853318
852875	853836
852681	852697
852755	853051
851943	855700
7316	850327
850395	856741
852424	852872
850518	855409
851817	852188
856226	856895
850767	856859
854758	855787
850554	854698
853290	853768
853419	855399
850894	851521
851450	855706
851105	855492
852002	852755
851266	856895
853817	855886
850934	853960
852787	853576
854827	855726
855779	856607
5814844	852697
850318	852624
851560	852755
851763	852755
851879	852665
851688	854937
850977	852180
854827	855621
853244	853318
851212	856577
852275	855515
850839	851827
851742	852242
850506	853059
852169	855259
851304	853815
852329	853465
853061	856351
852968	853219
852766	856351
853522	853861
854879	856320
853653	855705
852870	855335
855174	855836
854214	855280
852415	856537
852373	854017
853836	854231
854485	855155
851963	856087
852624	853610
853552	855578
851412	855158
856422	856422
855158	856320
60	855117
852142	852688
852249	855892
854324	854428
851905	852352
852982	853097
854290	854290
855884	855884
850730	852248
850647	856815
850440	855622
853398	855945
851574	854373
851394	851814
852457	853369
851260	854938
854284	855144
851596	852406
852235	856006
850504	855700
852032	854192
851642	853886
850580	851399
851394	854746
851399	853264
853133	854265
856162	856226
852561	856519
855066	855159
853434	855524
853051	855613
853275	853828
852403	853581
850298	856848
851394	853352
851859	855700
854509	856148
853503	854930
851101	851115
851964	854732
850829	856924
851265	852255
853956	854229
853166	9164920
853540	855259
853503	853668
853707	853886
850370	852255
850633	851532
852451	853271
850505	854142
853157	853522
852129	852614
854214	855524
852446	856351
853198	856398
852755	855330
850647	851536
856486	856570
851482	853419
852432	856879
852059	856023
852744	856480
54557	852124
850342	855836
852697	854731
852871	856275
851318	853030
854810	856294
850763	853993
853956	854901
852158	853817
854944	855131
851033	856429
851975	854042
851745	856096
852416	856170
851618	855217
855512	856092
850589	851482
850312	852755
851962	855158
851152	852487
851212	852794
850649	856815
853346	854068
851394	855030
855964	855964
854450	854900
852427	852772
854518	854519
853783	856278
851394	852921
23380	851676
850647	851437
852039	855999
853529	854258
851817	854386
851699	854480
855017	855267
853965	855897
850982	852549
853465	855787
851670	852685
851394	855369
852755	853864
850743	852755
850367	850585
851369	855821
853365	856247
855532	856513
851394	852338
851256	852758
851212	855430
851964	855257
854827	856019
850442	852184
853275	854736
853808	855066
854937	854997
852259	856351
850314	854776
854907	856421
851394	852795
855524	856576
854731	855728
852403	854009
856290	856723
851369	856400
853853	855075
852802	856672
852665	856537
851810	853870
851030	855009
855836	856575
851212	855588
853653	853817
852530	854935
854382	856251
850776	852322
852719	856499
851085	855771
850808	851579
853815	856260
855466	856656
852206	855357
850395	851399
854382	856478
852127	855903
850719	852755
853201	856398
852515	854327
850318	851848
851408	852575
852712	853133
852755	856584
854256	855683
855524	856198
854162	856226
850636	851744
852695	852695
853826	853826
850488	855520
851255	852755
850554	853128
854669	855836
851369	853250
853365	856020
855820	855979
850549	854182
851416	856155
851721	855143
853133	855789
854192	854192
851202	851212
851212	855743
852995	856154
3799970	852235
