Gene_A	Gene_B
2540464	2543426
2539641	2543222
2539560	2541438
2540291	2540792
2541028	2543058
2541441	2543646
2540044	2540745
2540900	2543058
2540291	2542480
2541531	2543522
2540937	2542077
2539087	2542844
2542252	2543204
2540479	2908
2539917	2540398
2539189	2541772
2543058	2543207
2540373	2540409
2541385	2541531
2542173	2542400
2540329	2540329
2540557	2543010
2540468	2543666
2543209	2543254
2540565	2540705
2540434	2541505
2541772	2543631
2540547	2542263
2539015	2543042
2540051	2543446
2543222	2543222
2541531	3361401
2540927	2541115
2540307	2542615
2539726	2543560
2538971	3361532
2541168	2542176
2541930	2541941
2539926	2541585
2541874	2542000
2539958	2542113
2539353	2541582
2539834	2542173
2540778	2542268
2540833	2541735
2540726	2543010
2540927	2542498
2539847	2541057
2539631	2541281
2538720	3361391
2541813	2542446
2538787	2539987
2542801	854992
2540749	2541540
2540767	2543042
2542106	2543221
2540788	2540788
2539253	2539928
2541197	2541556
2542749	2543580
2539507	2542619
2539540	2542556
2539789	2541531
2538689	2541531
415296	5802965
2540447	2908
2541371	2543042
2539483	2540241
2540438	2541143
2539780	2541772
2540013	2543481
2539548	2539733
2540398	2543250
2539145	2542173
2539958	2540767
2540350	2540350
2539035	2543646
2538821	2539244
2538744	2540246
2538952	2538963
2539211	3361521
2540855	2542263
2538689	2539847
2542367	2542737
2539560	2539991
2540691	2540711
2539366	2541871
2539470	2541349
2538897	2543254
2540725	2542619
2539467	2543069
2542925	2908
2543586	2543586
2543514	2543514
2538855	2540020
2543283	2908
2542173	2542554
2539580	2542013
2541033	5802967
2540291	2541216
2541384	2541384
2541274	3361384
2538901	2542531
2539438	2541369
2539847	2541599
2542958	2543409
2539560	2542338
2539631	2541931
2539047	2541038
2540855	2542173
2540045	2541466
2539509	2539928
2540711	2541531
2543069	3361491
2539083	2540793
2539560	2543413
2542480	2543676
2539783	2541619
2541030	3361477
2541143	9406966
2541813	2543548
2541530	2541942
2541654	2543254
2540025	2543058
2538959	2543240
2539358	2541599
2540716	2541840
2540398	2541344
2542507	2543254
2539675	2540291
2539047	2540842
2542910	2543583
2538907	2541077
2539041	2540381
2542085	2542815
2540361	2542358
2539958	2543192
2541693	2542077
2540128	2541284
2539079	2543426
2539303	2539847
2541268	2543537
2539623	2541580
2540398	2541519
2540718	2540735
2542683	2543513
2539914	3361491
2541143	2542936
2540565	2542314
3361477	64547
2542806	2543583
2540661	2543451
2539818	2541531
2541099	2542173
2541544	2541772
2541772	5802781
2540435	2541531
2541531	2542293
2540565	2541530
2541306	2541531
2540936	2542123
2541193	2541519
2542974	2542974
2540711	2541619
2539447	2542301
2539887	2541813
2542266	2542628
2539968	2541941
2541531	2543413
2542173	3361269
2541011	2542096
2541456	2543044
2539669	2542615
2538829	2539945
2541620	2542729
2541025	2541386
2540635	2540856
2543412	2543537
2542102	2542102
2540230	2541168
2539958	2540186
2540910	2541117
2539728	2541306
2540978	2542531
2540135	2540409
2539928	2540368
2539285	2541358
2540105	2540927
2539481	2543371
2540753	2540852
2539389	3361384
2540627	2540966
2539770	2541145
2540804	2542311
2541251	2541737
2541659	2542278
2539816	2540927
2539047	2539299
2539970	2541038
2540409	2541457
2539425	2908
2541531	2542059
2540558	2543290
2540283	2540406
2540446	2908
2541531	2543087
2539473	2539958
2539309	2540223
2539090	2539560
2540970	2541585
2540426	2541813
2540237	2542173
2540398	2543344
2538964	2540723
2539838	2543157
2540589	2543222
2542936	2543157
2542023	2542667
2541446	2542225
18747	2541806
2539631	2541650
2541020	2543157
2540659	2541531
2538829	2541738
2541273	2541531
2539144	2541540
2539080	2539080
2540120	2543160
2542594	2543042
2542070	2542467
2539733	2540398
2542059	2542245
2540175	2540878
2539958	2540306
2539730	2539984
2541697	2541995
2539106	2543451
2542097	2542225
2543086	2543227
2540992	2542463
2539649	2543298
2543067	2543409
2538850	2541531
2541145	2542295
2540884	2542176
2540398	2540924
2541184	2542619
2539179	2543597
2539403	3361384
2541772	2542661
2540283	2543058
2541531	2543618
2540749	2541419
2539560	2540501
2540865	2542173
2541813	2542636
2540475	2908
2543293	2908
2540429	2541585
2538706	3361306
2538953	2543451
2538906	2539481
2541930	2543517
2539651	2542571
2540627	2543671
2542452	2543290
2539164	2540630
2542173	2542325
2539970	2540767
2539913	2540291
2539087	2542252
2538694	2539601
2540424	2541253
2543131	2908
2540398	2540858
2540821	2542596
2542480	2542910
2540517	2541813
2541143	2543484
2539447	2543010
2542244	2542313
2539336	2543646
2540077	2542170
2539414	2539958
2540929	3361506
2539801	2908
2538952	2542418
2539869	2540880
2538827	2540927
2542433	2542433
2539407	2543027
2540434	2542545
2541975	2543254
2540086	2540291
2539242	2541319
2540398	2541565
2542263	2542684
2539321	2541813
2539616	2541531
2542720	2542744
2539560	3361561
2541506	2542845
2539047	2539678
2542130	2542130
2539962	2908
2538974	2543583
2541131	2908
2540292	2541536
2542651	2908
2542255	2542801
2540856	2541307
2540865	2541143
2540927	2540977
2542006	2908
2541772	2543309
2539723	2543514
2540990	2540990
2539728	2539820
2539956	2540083
2540989	2542173
2540149	3838
2540175	2543347
2539189	2541819
2540956	2541139
2539219	2540655
2540834	2541585
2539225	2542000
2540870	3361384
2539376	2542531
2540956	2542062
2539352	2539817
2538816	2541011
2539047	2540057
2542358	2542358
2540288	2543042
2539047	2543160
2540099	2542744
2540470	2542266
2541531	2543039
2539958	2542200
2540990	2542389
2538778	2538913
2541039	2541039
2539810	2541531
2539511	2539658
2540236	2542564
2541143	2541493
2540635	2541307
2539958	2543499
2540128	2540305
2541616	3361260
2543067	2543607
2540285	2542211
2540095	2541934
2539991	2541813
2539914	2542466
2542173	2542475
2539954	2541942
2540398	2541679
2541143	2542400
2541531	3361561
2541813	2542038
2539970	2542212
2542873	3361532
2540088	2540398
2541531	2543236
2539970	2541444
2539631	2540186
2540761	2542421
2541033	2543157
2541455	2541531
2541270	2542790
2543040	2543058
2541268	3361518
2541126	3361384
2542084	2542181
2540614	2543426
2540057	2541143
2538719	2541788
2542348	2542545
2540821	2541941
2540327	2541531
2542871	2543042
2541579	2542531
2541729	2542339
2539725	2540917
2540711	2541344
2540582	2540936
2539780	3361384
2539733	2540471
2542777	3361384
2542696	2543042
2540222	2540256
2539846	2541772
2540983	2542555
2540956	2543058
2541143	2541668
2541176	2541762
2540291	2543630
2542683	3361560
2539403	2540902
2539639	2542615
2541771	2543011
2541013	2542650
2538760	2541027
2539958	2540241
2543448	2908
2539631	2541456
2538912	2543058
2539938	2541531
2539047	2542689
2539941	2542222
2540825	2540825
2539970	2542475
2539047	2542395
2540838	2543208
2539814	854025
2541593	2543157
2542280	3361521
2540434	2543583
2538901	2540711
2539144	2541419
2539560	2541062
2541301	2541801
2541731	3361521
2540218	2540398
2542964	2543546
2541531	2543042
2540868	2540927
2541652	3361483
2540013	2540847
2539290	2539958
2539539	2541531
2542405	2542478
14217844	2539958
2539497	2540392
2542173	2542795
2540951	2541735
2541386	2541913
2539041	2542325
2541168	2541168
2539420	2539523
2540720	6198
2543254	2543278
2539050	2541372
2540620	2541213
2542384	2908
2542772	3361384
2539420	2541536
2542248	2543042
2538852	2541688
2540291	2543484
2541863	5901
2540564	2541268
2542290	3361384
2540197	2543042
2541131	2543426
2539783	2542482
2540767	2541117
2539992	3361511
2539847	3361259
2542412	3361561
2539480	2543639
2541585	2541988
2542090	2543058
2539997	2540099
2539560	2541220
2539047	2540441
2542758	2543058
2539147	2908
2539694	2543538
2540841	2541813
2540682	2908
2540341	3361526
2539560	2539699
2541668	2541942
2541639	2541655
2538717	2540398
2541480	3361521
2539481	2541910
2543549	3361384
2540440	2542173
2538838	2539847
2539149	2540718
2542217	2908
2539523	2542226
2540927	2541767
2539958	2540942
2539847	2542498
2541487	2542222
2541811	2543042
2541265	2543675
2541412	2542358
2540648	2541353
2540691	2541813
2539784	2542531
2540215	2543290
2540620	2542796
2541468	2541531
2542409	2543157
2540013	2541633
2540162	2541531
2539360	2542503
2541813	5802781
2541661	2541661
2539208	2539366
2540903	2541133
2543198	5802974
2542211	2542615
2540753	2542348
2539045	5802955
2542733	3361269
2540554	2541620
2539958	2543088
2538988	2542482
2538762	2538762
2541531	2543537
2543058	2543480
2542123	2543399
2542348	2543583
2541202	2543675
2539845	2540720
2539406	2539406
2542042	2542452
2538993	2540720
2540691	2543676
2540788	399088
2540291	2541281
2539216	2539870
2539833	2541143
2541735	3361518
2543058	2543205
2539847	2540192
2539733	2539780
2540268	2541942
2539869	3361470
2539560	2542270
2542222	2543583
2542256	2543254
2540473	2542404
14218174	2538913
2541089	2542090
2540550	2541531
2539109	2542173
2541168	2541466
2541018	2541600
2541165	2541194
2543042	2543060
2540291	2540748
2539109	2539109
2539607	2543058
2541219	2542263
2542108	2908
2540175	3361462
2543058	2543526
2540133	2540580
2540874	2541813
2539047	2540550
2540083	2542637
2541265	2542785
2539641	2540043
2541216	2541709
2539659	2542611
2542004	2543382
2542715	2543254
2539540	2541977
2540398	2542873
2541093	2541531
2540398	2543451
2539228	2539923
2541531	2542663
2540350	2541456
2539765	2542679
2539236	2540793
2540822	2540979
2541193	2541505
2540398	2542138
2543198	3361487
2540735	3361342
2539560	2539869
2539970	2540441
2542813	2543324
2538846	2541613
2539560	2541298
2540677	2542173
2540291	2540337
2541219	2542173
2539958	2542625
2541679	2542358
2539730	2542176
2541531	2542895
2541646	3361521
2542531	2542531
2541470	2542097
2541321	3361327
2539984	2542176
2541941	2542154
2541603	2541699
2543254	2543438
2538897	2541942
2540105	2543675
2539968	2540537
2538822	2539928
2539616	2542077
2542868	2908
2539928	2541126
2539093	2541306
2539958	3361468
2541531	2542537
2540317	2543058
2540133	2540133
2539311	2543117
2540927	2542534
2540705	2541466
2542287	2543058
2538909	2540071
2540888	2541531
2539137	2541735
2539560	2541927
2542635	2543441
2539970	2541245
2538951	3361521
2539560	2539793
2542666	2543084
2538829	2540810
2539482	2542409
2540712	2543254
2539513	2543545
2539991	2542502
2540585	2543254
2538829	2543092
2541143	2542325
2539560	2541949
2543553	2908
2539928	2542140
2539307	2542622
2541289	2542461
2539539	3361462
2541268	2541314
2541280	2543254
2539542	2539542
2538947	2541813
2542193	2543058
2542001	2542358
2543042	2543374
2538846	2542667
2541600	2543254
2542007	2543685
2540467	2542410
2540398	2541706
2541772	2542370
2541317	2543441
2542134	2908
2539963	2542029
2540718	2541455
2543544	6996
2539847	2540153
2539047	2539181
2542121	3361384
2539560	2541852
2541251	2543396
2540474	2541540
2541349	2543337
2539733	2542629
2541124	2542176
2541193	2541494
2540105	2542785
2539958	2541900
2541194	2541368
2539717	2543067
2538719	2540494
2539957	2541956
2538881	2541301
2538885	2541531
2542020	3361521
2542572	2908
2540306	2541210
2540207	2541835
2540398	2540617
2540565	2543058
2540398	2542006
2539847	2540547
2539331	2541772
2541152	2543058
2543304	2908
2540285	3361204
2541984	2543042
2539124	2539914
2539137	2539733
2542173	2542486
2541028	2542140
2541055	2541055
2540291	2540585
2541930	2543280
2540761	2543058
2541813	2541914
2541531	2541949
2539481	2540410
2540735	2542862
2539956	2541216
2539740	2540133
2538952	2539407
2539773	2543112
2540711	2540801
2541220	2543084
2541585	2542280
2541592	2542824
2539948	2541531
2540175	2540794
2542772	2543583
2539420	2541372
2541168	2541457
2541268	2543122
2540723	2543254
2538862	2908
2541222	2543272
2543517	2543580
2539278	2540927
2540620	854933
2541531	2541852
2540361	2540361
2539219	2542211
2540029	2543058
2540291	3361269
2541581	2542091
2540398	2541654
2541843	2543583
2541185	2541686
2540396	2540927
2541143	2541609
2539050	2542029
2538816	2542097
2541044	2541531
2542393	2543514
2540627	2541474
2540875	2543040
2542400	2543254
2541073	2543058
2541296	2543058
2538811	2908
2539307	2541675
2541696	2542069
2539869	2541141
2542131	2543042
2538694	2539267
2540191	2543040
2543469	2543469
2541975	3361532
2541643	2542790
2542408	2543087
2539580	2541612
2540718	3361521
2539666	2539666
2538994	2539140
2540287	2908
2541000	2542173
2539598	2539928
2539286	2540398
2539914	2542313
2540884	2541466
2540718	2540718
2540771	2908
2541143	2543451
2540547	2542988
2539914	2540629
2542198	2542674
2539958	2540751
2539403	2541372
2543042	3361514
2539035	2541349
2538907	2540487
2539928	2540053
2541168	2542263
2541306	2543209
2538881	2540398
2540409	2543426
2540070	2540580
2543009	2543042
2542256	2543019
2542822	2543426
2540292	2541672
2539958	3361466
2540231	2541531
2539372	2541772
2539215	2539560
2539155	2543026
2539847	2541287
2540281	2542004
2539618	2542567
2542690	2542806
2540097	2541813
2538852	2543670
2539560	2541117
2539047	2542634
2540227	2541813
2538816	2542225
2541068	2543157
2541143	2542795
2541213	2542477
2541168	2542173
2539956	2542761
2538867	2541143
2540124	2542756
2539928	5802967
2540514	2541143
2541200	2541349
2539914	2540880
2538913	2543254
2541529	2541529
2540601	2543629
2542222	2542636
2542173	2543583
14218174	14218174
2539144	2539948
2539958	2543394
2540611	2542531
2543042	2543595
2542299	3635137
2541194	2541474
2539423	2542198
2542461	2542480
2539781	2540329
2540719	2543289
2538907	2542029
2540398	2541077
2539047	2541491
2538947	2541531
2542358	2543181
2539149	2541599
2539465	2539958
2540565	2541297
2540358	2908
2539544	2542268
2543290	2543473
2539781	2543351
2539353	2541202
2543515	2908
2541772	3361462
2539928	2541009
2541059	3361526
2538927	2539958
2539818	2541714
2541590	2542626
2539560	2540305
2539686	2541071
2542173	2543372
2539540	2541873
2542151	3361526
2541585	2543575
2538916	2539093
2543559	2908
2539209	2543639
3361499	3361532
2541585	2541744
2539869	2543372
2542047	2543157
2538902	2541813
2543245	2543245
2539540	2541385
2538883	2541349
2539639	2541592
2538740	2908
2540705	2542173
2538836	2542638
2539568	2541200
2539045	2541688
2538952	2543156
2541592	2542880
2538906	2540291
2539906	2541713
2538753	2908
2541762	2541975
2539816	2539816
2542480	2542837
2540047	2542467
2539047	2543082
2541062	2542173
2541609	2543254
2538901	2543676
2539736	2540398
2539219	2540320
2541720	2542492
2540291	2541919
2540367	2541772
2541699	2542358
2541247	2543372
2540241	2543583
2539101	2541585
2540072	3361526
2541972	2542173
2540470	2541298
2541342	2542311
2539914	2541456
2541121	2542207
2539970	2542634
2539047	2539539
2541185	2543413
2540620	2540784
2539481	2543197
2541620	2543290
2540793	2541446
2539743	2542173
2539847	2542358
2538781	2543086
2543070	2543290
2541456	2542985
2541030	2542080
2538758	2541117
2539560	2539588
2541723	2543042
2541531	2543630
2539205	2541957
2540929	399088
2542761	2543646
2541910	2541910
2541158	2541620
2542348	2543278
2539631	2539740
2541531	2542290
2540475	2540475
2541975	2542358
2539730	2543131
2542311	2542367
2542919	2543058
2541153	2542358
2539914	2540992
2541897	2542393
2539358	2542358
2539162	2539481
2540735	2542666
2538826	2541214
2542222	2543278
2539906	2542564
2539215	2540020
2539928	2541305
3361548	3361548
2542268	2542942
2542427	2542733
2539928	2908
2542744	2908
2541362	2541362
2538942	2543648
2539481	5802967
2539290	5802954
2540115	2541973
2541068	2541081
2538787	2541168
2539847	2542664
2539480	2540473
2542475	2543254
2539500	2541311
2542764	2543254
2539295	2908
2538793	2541585
2538988	2538988
2542677	2543032
2539526	2908
2540390	2540398
2541813	2542869
2539308	3361532
2539659	2542740
2539691	2541531
2542541	2542744
2541178	2542041
2539740	2542666
2540574	2540584
2540406	2543157
2539035	2542173
2541813	2543125
2539540	2539540
2539970	2543082
2539560	2542406
2542358	2542979
2541500	2542358
2540256	3361269
2540432	2540927
2540462	2541240
2541347	2541368
2539047	2539286
2539366	2540673
2538902	2539928
2541013	2543042
2541548	2543088
2543056	2543056
2542531	2543413
2541581	2541941
2541143	2541972
2540884	2542263
2539225	2541888
2539538	2540409
2542351	2543426
2541936	2542162
2541174	2541762
2543516	2543516
2541384	2541818
2540464	2540927
2539773	2541900
2542883	2542883
2538936	2540241
2542744	2543027
2539663	2541143
2539623	2540927
2540398	2543612
2539220	2539847
2539730	2541168
2543144	3361521
2541386	2542182
2540884	2542173
2539984	2541168
2539838	2541368
2540203	2540927
2539869	2540099
2541729	2542173
2539178	2540398
2540788	2541776
2541306	2543157
2539994	2540377
2541044	2542884
2542029	2542090
2542908	2542908
2539958	2540580
2539733	2542725
2540873	2540927
2541531	2543121
2541916	2542225
2543086	2543506
2538973	2908
2540186	2540434
2541306	3361511
2541178	2541209
2540517	2541772
2541531	2542017
2541852	2541941
2539329	2539542
2541772	2543344
2540013	2540511
2543434	3361526
2539205	2541975
2542546	2542546
2541585	2542110
2538901	2542910
2540932	2541168
2542469	2543058
2541531	2542533
2541305	2541531
2540473	6198
2538762	2540929
2539972	2542268
2540856	2541975
2541531	2543455
2540431	2541531
2539047	2542870
2538808	2539047
2539663	2541556
2540509	2542875
2541506	2543538
2540931	2541197
2540027	851415
2541107	2541298
2540128	2542408
2542265	3361384
2539645	2542348
2540460	2540719
2540954	9407127
2540725	2543106
2540047	2541326
2541813	2543648
2539785	2541950
2540258	2542404
2538897	2540291
2541383	2541942
2541616	2542348
2538951	2539180
2542102	2542311
2538875	2542467
2539107	2542546
2539893	2540291
2539797	2541772
2539928	2540743
2540291	2543142
2541531	2543500
2540115	2542703
2543040	2543682
2540612	2542029
2541124	2541168
2542428	2543682
2539481	2543305
2542173	2542636
2538797	2908
2540099	2543666
2542107	2543058
2541424	2541531
2540718	2541599
2540804	2541342
2538736	2539869
2540437	2541813
2539730	2541466
2539296	2539958
2539007	2539649
2539115	2540369
2540825	2540902
2538816	2541117
2541643	2543544
2539984	2541466
2542029	2543372
2539434	2539970
2540409	2542012
2539970	3361407
2539042	2541931
2539206	2541519
2543474	3361521
2539047	2539861
2542015	2542173
2539454	2540580
2539041	2542126
2542256	2542690
2541526	2908
2541305	2543336
2539205	2540866
2539377	2539914
2540474	2541801
2541813	2541910
2542872	2542872
2541206	2541585
2539560	2541540
2539242	2539527
2539956	2541281
2538744	2539499
2542452	2543007
2539540	2543254
2540095	2541386
2540318	2541781
2539643	2543058
2541193	2542144
2539733	2541062
2540941	3361572
2539773	2542233
2541600	2541942
2539499	2542173
2543086	2543544
2540399	2541585
2540939	2543040
2539630	2540181
2538983	2543058
2539920	2540919
2541347	2541474
2538689	2540799
2539158	2540291
2540912	2543254
2540051	2540398
2539026	2540175
2540871	2541813
2539906	2540133
2542885	3361511
2540833	2541531
2539387	2539970
2538893	2541349
2538736	2540060
2540611	2540711
2540627	2541347
2540099	2542326
2539560	2542687
2539186	2540398
2540398	2541130
2540554	2541220
2541688	2542678
2541616	2542531
2541143	2543583
2541446	2543112
2539467	2541264
2538875	3361036
2539782	2543676
2541471	2543254
2541651	2908
2543387	2543387
2539047	2542038
2539838	2543290
2541735	3361259
2540537	2542137
2542936	2543290
2541347	2543058
2542256	2542348
2540053	2541531
2539541	2541252
2538689	2543583
2543324	2543324
2540778	2542785
2539631	3361342
2540633	2543589
2542097	2543112
2539180	2539560
2538689	2539730
2542173	2542874
2540719	2541213
2539645	2542222
2539838	2541474
2540557	2540557
2539401	2908
2539907	2543058
2540735	2541412
2540398	2542314
2539144	2539560
2538787	2538843
2541792	2543643
2539144	2540749
2539499	2541143
2542634	3361521
2539847	2541649
2542770	2543058
2541972	2908
2539899	2541456
2539497	2542358
14217417	2539958
2539928	2540694
2538689	2543298
2541783	2541889
2539036	2540149
2539743	2908
2542684	2543254
2542252	2908
2538859	2539560
2541158	2543086
2542173	2543278
2539631	2540580
2539047	2542520
2540128	2540455
2540398	2540727
2543115	3361521
2540888	2543549
2539958	2541120
2539379	2541326
2538988	2543583
2540761	2542141
2540071	2541143
2539847	2541124
2540650	2543554
2541211	2542173
2538988	2539730
2539572	2539958
2539523	2540291
2539189	2541139
2539943	2543042
2540439	2542304
2539607	2542263
2540447	2540927
2541185	2542480
2543166	2543166
2540462	2542531
2540660	2540718
2540841	2541772
2540268	2540565
2541468	2542617
2539407	2543379
2538822	2542375
2538879	2538879
2538881	2541438
2540585	2542348
2541456	2542106
2539970	2541434
2538763	2541134
2540350	2542409
2540215	2542173
2540473	2541519
2541194	2541347
2538743	2541531
2540161	2541531
2539971	2540368
2539943	2543662
2539607	2542173
2540398	2541855
2542222	2542772
2540115	2540115
2540462	2542764
2541143	2542126
2541655	2542948
2539311	2540316
2541852	2543517
2541386	2543068
2538880	2540303
2539733	2541977
2540434	2540932
2541456	2543554
2541028	2541268
2539970	2540201
2539115	2540494
2541117	2541814
2541531	2541930
2539219	2543187
2541318	2541531
2538787	2542263
2539018	2539560
2540554	2541656
2541033	2542503
2541690	2908
2541168	2542426
2541493	2542173
2539474	2539970
2543290	3361518
2541530	2541531
2539660	2541143
2539111	2539111
2539180	2543441
2540128	2542875
2540917	2543382
2539645	2541616
2539267	2908
2541209	2542873
2541531	2541948
2539352	2540821
2540437	2541531
2539667	2543443
2541592	2543222
2538787	2542173
2540737	2541613
2540729	2908
2538751	2539958
2539481	2541639
2540720	2541972
2540972	2541531
2539189	2543058
2539164	2541324
2541513	2541513
2540690	2540690
2541615	2908
2538729	2908
2540144	2542907
2541054	2541958
2540203	2540398
2542000	2542263
2540406	2542027
2539386	2542173
2540761	2542571
2540695	3361532
2539958	2540480
2539539	2541819
2540329	2540821
2541184	2541495
2541213	2543084
2541651	2543426
2539978	2543058
2539782	2542910
2539560	2541419
2542004	2543643
2540398	2541280
2542660	2542660
2539730	2542263
2543203	2908
2540855	2543254
2538933	2540645
2541146	2543058
2540408	2540614
2540180	2541349
2542635	2542936
2542017	2543622
2539984	2542263
2539572	2539572
2540099	2541468
2542173	2543438
2543523	2543523
2540350	2541195
2542463	2542513
2540398	2540873
2540735	2543648
2542000	2542173
2539560	2541548
2539426	2543382
2541306	2541373
2539475	2541531
2542328	2543517
2540842	2541813
2539740	2539847
2542533	2543058
2540112	2541531
2539560	2540273
2540398	2540529
2540487	2542358
2539295	2540128
2540239	2541143
2541818	2908
2539730	2542173
2541150	2541193
2541972	2543426
2539791	2542173
2539984	2542173
2541446	2541942
2539564	2541337
2539399	2539838
2540306	2542705
2540517	3361384
2539806	2543539
2539728	2541011
2540997	2542393
2540804	2542304
2539568	2539847
2540291	2543372
2541130	2908
2541056	2541143
2541599	2542237
2539614	2542228
2540083	2543187
2540590	2543058
2540292	2541910
2539560	2542496
2541143	2541176
2539219	2541856
2539778	2539869
2538936	2541211
2541612	2542953
2541531	2542958
2538689	2539336
2538974	2541168
2541709	2541713
2539540	2541470
2540025	2541268
2539050	2540115
2543529	3361521
2540380	2543030
2539349	2541941
2539579	2540927
2540784	2541347
2539414	2541150
2543042	2543291
2541531	2541548
2541710	2543240
2540375	2543058
2540929	2541776
2541176	2541813
2539652	2541772
2541585	2542667
2539847	2540528
2540392	2543069
2539847	2540272
2542772	2542772
2542467	2543042
2539733	2540517
2539791	2541143
2539838	2541165
2541652	2542972
2540189	2543451
2538952	2541281
2540306	2541972
2539818	2539941
2540109	2543040
2541124	2542173
2540398	2543635
2542173	2542481
2539985	2539985
2540927	2542744
2542173	2542790
2542004	2543482
2539906	2542666
2542702	2542702
2541728	2543455
2538736	2539499
2541652	2543254
2541143	2542636
2540398	2541155
2540291	2542369
2540932	2541143
2541505	2543517
2540438	2540470
2539447	2540557
2540975	2541772
2539499	2908
2539093	2542531
2541456	2541456
2539481	2540728
2539127	2539127
2539730	2541737
2538913	2539733
2541668	2541813
2541531	2542496
2540291	2542233
2540622	2543058
2538752	2540817
2539295	2542268
2539540	2540458
2540825	2541372
2542674	2543058
2540291	2540469
2539047	2543309
2539847	3361454
2539154	2540917
2539928	2541170
2540256	2541585
2540434	2541969
2540368	2542335
2541700	2543058
2539645	2542256
2541590	2541599
2539996	2541085
2539560	2539658
2541531	2542597
2542843	2543586
2540547	2541251
2540462	2541185
2539379	2541193
2541624	2541858
2540487	2543040
2540651	2540651
2540784	2540847
2538907	2541995
2540291	2540930
2539560	2542240
2540067	2540434
2541336	2541942
2539047	2540570
2539336	2908
2543539	2543676
2540821	2543058
2541355	2541531
2539260	2541251
2542691	2543254
2541735	2543626
2539249	2539958
2540472	2540472
2541033	2542669
2539631	2539838
2540685	2541585
2539407	3361476
2542409	2543058
2541599	2543058
2541863	2542467
2542875	2908
2539353	2541721
2541337	3361561
2540354	2541200
2542880	2542880
2543227	3361561
2542062	2543040
2540707	2543583
2539645	2539783
2541609	2542348
2539794	2540292
2541531	2542515
2540398	2541354
2540426	2543407
2541715	2541735
2541030	2542140
2542461	2543254
2543221	2543382
2540927	2543233
2540695	2541213
2539109	5802929
2540028	2543426
2538946	2539958
2542225	2543112
2539020	2542312
2540292	2542141
2543289	2543382
2540328	2541466
2540434	2541168
2542004	2542004
2540860	2541628
2539791	2542556
2538931	2542531
2541348	2541813
2539733	2543354
2539215	2541531
2541801	2541851
2541688	2542389
2541143	2541434
2540473	2543576
2543379	2908
2541193	2542029
2538877	2542358
2541786	2541813
2541143	2541280
2541349	2541639
2540718	2540927
2539178	2540711
2541813	2543197
2542531	2542910
2538930	2542198
2541143	2541337
2539914	2543479
2538708	2541531
2542880	2543254
2540438	2541159
2542212	2542531
2540398	2542965
2539733	2543630
2541143	2542038
2540348	2541143
2543131	2543271
2539133	2540408
2540612	2541831
2541531	2542721
2539087	2539208
2539414	2539694
2539047	2539857
2538897	2541813
2541143	2543278
2539133	2539353
2538974	2540691
2538719	2542311
2541788	2542304
2538708	2539847
2539560	2543221
2539928	2540870
2538846	2543129
2541434	2542358
2539914	2542409
2540398	2542481
2540398	2542790
2540269	2908
2539730	2543139
2541168	2541437
2542263	2543583
2539133	2541265
2538704	2541470
2539114	2541659
2540292	2542239
2540398	2541783
2538729	2539047
2541193	2541889
2541281	2541531
2539481	2540006
2540048	2542410
2540869	2543583
2540857	2908
2541654	2541813
2540735	2542239
2540120	2542950
2539601	2908
2540025	2540175
2539869	2543577
2540611	2543676
2538744	5802974
2542514	2908
2543283	2543605
2539540	2539689
2539560	2541762
2542319	3361526
2540139	2540139
2539499	2543426
2542064	2908
2542029	2543204
2540034	2542844
2539423	2540006
2542313	2542313
2541531	2542408
2540405	2541741
2541531	2543589
2540711	2541461
2539428	2543506
2538907	2539743
2539093	2539789
2541609	2542222
2538704	3361487
2542252	2542740
2542784	2542877
2540156	2540156
2539942	2908
2541772	2542612
2542097	2542233
2540645	2542173
2541349	3361377
2538792	2539047
2538787	2541807
2540281	2540494
2539938	2542268
2541818	2543517
2541283	2543546
2540928	2541531
2539149	2542358
2539349	2543517
2538883	2539047
2541047	3361036
2539560	2541526
2540112	2540112
2541735	2542410
2541659	2542412
2539733	2542265
2540481	2542667
2540589	2542004
2538893	2908
2542078	2908
2540398	2540544
2539349	2542253
2539109	2542096
2539548	2541772
2539733	2541281
2543133	2543426
2539701	2539733
2540398	2540426
2540274	2908
2539059	2543058
2539958	2541720
2538936	2543278
2541194	2542266
2541505	2542268
2539495	3361541
2542731	2543517
2539630	2539785
2541612	2543001
2541873	2542258
2538952	2541082
2539666	2540505
2540494	2542367
2540585	2540711
2538846	2539360
2541772	2542598
2539408	2540443
2539481	2541114
2541927	2542358
2538734	2908
2542247	2908
2540398	2541797
2538909	2539560
2540471	2542112
2541503	2541556
2541613	2542267
2539352	2540825
2539307	2540911
2539958	3361142
2542948	2908
2538951	2540398
2543039	9407039
2540956	2541268
2541143	2543438
2541466	2543413
2539267	2540128
2539082	2541030
2541286	2541531
2539862	2908
2541087	2541466
2540352	2542207
2543350	2543350
2539869	2540237
2540530	2540530
2539153	2908
2538912	2541268
2541925	2542141
2539503	2543583
2539205	2543168
2541772	2542698
2541805	2543040
2539050	2540735
2540735	2542198
2539560	2539948
2539269	2541531
2540408	2542513
2539047	2541412
2543254	2543549
2539414	2541193
2541373	2542761
2540328	2542236
2538816	2541470
2540398	2541156
2540440	2543254
2539523	2541813
2541658	2543646
2539214	2543449
2540841	2543062
2540046	2541531
2539847	2540792
2542285	2542337
2539048	2543058
